fecha,tipo,lat,lon,precio,superficie_total,superficie_cubierta,ambientes,barrio
2017-11-24,departamento,-34.542750299999994,-58.46014520000001,,160.0,160.0,4.0,NUÑEZ
2017-11-24,departamento,-34.556256,-58.468447999999995,232189.45,,,3.0,NUÑEZ
2017-11-24,departamento,-34.556256,-58.468447999999995,546620.81,,,3.0,NUÑEZ
2017-11-24,departamento,-34.556256,-58.468447999999995,448769.54,,,4.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,122436.03,48.0,44.0,1.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,318528.81,125.0,89.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,124045.75,48.0,41.0,1.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,113314.3,44.0,41.0,1.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,304968.17,112.0,89.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,292807.49,112.0,89.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,321894.58,125.0,87.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,290446.57,112.0,89.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,307933.95,112.0,89.0,3.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,130387.06,48.0,41.0,1.0,NUÑEZ
2017-11-24,departamento,-34.550415,-58.465676,402931.63,151.0,120.0,5.0,NUÑEZ
2017-11-25,departamento,-34.5530757252,-58.4609871455,280000.0,145.0,110.0,,NUÑEZ
2017-11-27,departamento,-34.5440008808,-58.4608130349,240000.0,82.0,68.0,3.0,NUÑEZ
2017-11-28,departamento,-34.5479263,-58.4562118,2300000.0,286.0,286.0,4.0,NUÑEZ
2017-11-28,departamento,-34.5536424,-58.464536200000005,220000.0,76.0,73.0,4.0,NUÑEZ
2017-11-28,departamento,-34.551669700000005,-58.45797710000001,180000.0,101.0,46.0,1.0,NUÑEZ
2017-11-29,departamento,-34.545571,-58.461463,350000.0,137.0,137.0,4.0,NUÑEZ
2017-12-05,departamento,-34.5428463,-58.4627493,835000.0,184.0,175.0,4.0,NUÑEZ
2017-12-05,departamento,-34.5428463,-58.4627493,835000.0,184.0,175.0,4.0,NUÑEZ
2017-12-05,departamento,-34.5554316,-58.4652142,245000.0,88.0,84.0,3.0,NUÑEZ
2017-12-05,departamento,-34.5553615,-58.4652299,245000.0,80.0,80.0,3.0,NUÑEZ
2017-12-05,departamento,-34.5428463,-58.4627493,835000.0,185.0,176.0,4.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,570000.0,135.0,126.0,3.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,210000.0,64.0,54.0,2.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,265000.0,76.0,70.0,3.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,139000.0,57.0,29.0,1.0,NUÑEZ
2017-12-05,departamento,-34.554345,-58.460408400000006,370000.0,133.0,123.0,4.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,,95.0,87.0,3.0,NUÑEZ
2017-12-05,departamento,-34.5500673274,-58.467397893199994,219000.0,55.0,51.0,2.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,,138.0,130.0,4.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,,178.0,170.0,5.0,NUÑEZ
2017-12-05,departamento,-34.5553615,-58.4652299,270000.0,80.0,80.0,3.0,NUÑEZ
2017-12-05,departamento,-34.5426589,-58.4620304,595000.0,135.0,127.0,4.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,595000.0,135.0,127.0,4.0,NUÑEZ
2017-12-05,departamento,-34.5428463,-58.4627493,875000.0,185.0,176.0,4.0,NUÑEZ
2017-12-05,departamento,-34.540126,-58.47314420000001,249000.0,52.0,46.0,2.0,NUÑEZ
2017-12-05,departamento,-34.542750299999994,-58.46014520000001,240000.0,76.0,70.0,3.0,NUÑEZ
2017-12-05,departamento,-34.5548056,-58.4639228,205000.0,60.0,54.0,2.0,NUÑEZ
2017-12-05,departamento,-34.5441135,-58.46485229999999,185000.0,63.0,45.0,2.0,NUÑEZ
2017-12-05,departamento,-34.551669700000005,-58.45797710000001,175000.0,90.0,45.0,1.0,NUÑEZ
2017-12-06,departamento,-34.5524164,-58.4565521,120000.0,37.0,33.0,1.0,NUÑEZ
2017-12-06,departamento,-34.5473518,-58.4600816,92000.0,40.0,32.0,2.0,NUÑEZ
2017-12-07,departamento,-34.55597279999999,-58.46598910000001,220000.0,62.0,53.0,2.0,NUÑEZ
2017-12-08,departamento,-34.542911600000004,-58.462146499999996,,269.0,269.0,4.0,NUÑEZ
2017-12-11,departamento,-34.548211620500005,-58.459994996300004,218302.0,70.0,46.0,2.0,NUÑEZ
2017-12-11,departamento,-34.548211620500005,-58.459994996300004,253708.0,75.0,68.0,2.0,NUÑEZ
2017-12-11,departamento,-34.542750299999994,-58.46014520000001,191490.0,64.0,41.0,1.0,NUÑEZ
2017-12-11,departamento,-34.5488654965,-58.463712345,175000.0,59.0,55.0,3.0,NUÑEZ
2017-12-11,departamento,-34.5422427,-58.462462300000006,365000.0,101.0,,3.0,NUÑEZ
2017-12-11,departamento,-34.5422427,-58.462462300000006,365000.0,101.0,,3.0,NUÑEZ
2017-12-12,ph,-34.539667,-58.473219900000004,374900.0,202.0,126.0,4.0,NUÑEZ
2017-12-19,departamento,-34.5479263,-58.4562118,1890000.0,225.0,205.0,4.0,NUÑEZ
2017-12-21,ph,-34.540253,-58.465741,199000.0,90.0,76.0,3.0,NUÑEZ
2017-12-21,departamento,-34.5408888423,-58.4638845921,790000.0,128.0,124.0,4.0,NUÑEZ
2017-12-22,departamento,-34.5496622,-58.4673868,240000.0,92.0,86.0,4.0,NUÑEZ
2017-12-22,departamento,-34.5548056,-58.4639228,244000.0,60.0,54.0,2.0,NUÑEZ
2017-12-23,departamento,-34.542750299999994,-58.46014520000001,1111111.0,295.0,295.0,5.0,NUÑEZ
2017-12-31,ph,-34.547852,-58.46488299999999,175000.0,126.0,88.0,3.0,NUÑEZ
2018-01-09,departamento,-34.55231094,-58.46726227,180000.0,72.0,50.0,1.0,NUÑEZ
2018-01-09,departamento,-34.55115891,-58.46618271,270000.0,,77.0,3.0,NUÑEZ
2018-01-09,departamento,-34.55325699,-58.46484756,230000.0,,74.0,3.0,NUÑEZ
2018-01-09,departamento,-34.54484558,-58.46776962,130000.0,43.0,39.0,,NUÑEZ
2018-01-09,departamento,-34.55150986,-58.46979523,125000.0,45.0,,2.0,NUÑEZ
2018-01-09,departamento,-34.55125809,-58.46256256,171000.0,63.0,58.0,2.0,NUÑEZ
2018-01-09,casa,-34.54275131,-58.46014404,280000.0,145.0,110.0,3.0,NUÑEZ
2018-01-09,departamento,-34.5444913726,-58.4671967393,230000.0,72.0,68.0,2.0,NUÑEZ
2018-01-09,departamento,-34.54364777,-58.46788406,320000.0,201.0,187.0,4.0,NUÑEZ
2018-01-09,departamento,-34.54484558,-58.46776962,130000.0,43.0,39.0,,NUÑEZ
2018-01-09,departamento,-34.5479016,-58.459704599999995,162000.0,5788.0,5780.0,2.0,NUÑEZ
2018-01-09,departamento,-34.553466799999995,-58.45825577,315000.0,99.0,92.0,3.0,NUÑEZ
2018-01-09,departamento,-34.553779600000006,-58.46411133,117000.0,37.0,35.0,,NUÑEZ
2018-01-09,departamento,-34.55447388,-58.46399307,118000.0,71.0,37.0,,NUÑEZ
2018-01-09,departamento,-34.53971863,-58.47478867,245000.0,88.0,80.0,2.0,NUÑEZ
2018-01-09,casa,-34.54950333,-58.45836639,153000.0,63.0,63.0,1.0,NUÑEZ
2018-01-09,casa,-34.54759979,-58.45266724,580000.0,366.0,366.0,4.0,NUÑEZ
2018-01-09,casa,-34.55400848,-58.46269226,300000.0,135.0,135.0,3.0,NUÑEZ
2018-01-09,casa,-34.55391312,-58.46295547,515000.0,170.0,170.0,3.0,NUÑEZ
2018-01-09,departamento,-34.5543291122,-58.463143287,97000.0,40.0,40.0,1.0,NUÑEZ
2018-01-09,departamento,-34.5548570398,-58.46122770229999,109000.0,36.0,33.0,,NUÑEZ
2018-01-10,departamento,-34.537233,-58.468714,460000.0,274.0,174.0,5.0,NUÑEZ
2018-01-18,departamento,-34.554474,-58.463993,118000.0,37.0,35.0,1.0,NUÑEZ
2018-01-18,departamento,-34.539345000000004,-58.473709,245000.0,85.0,80.0,3.0,NUÑEZ
2018-01-18,departamento,-34.552876,-58.465320999999996,122000.0,57.0,34.0,1.0,NUÑEZ
2018-01-18,departamento,-34.549178999999995,-58.455546999999996,125000.0,43.0,40.0,2.0,NUÑEZ
2018-01-18,departamento,-34.548031,-58.46225,,34.0,,,NUÑEZ
2018-01-18,departamento,-34.549938,-58.465912,128000.0,46.0,46.0,3.0,NUÑEZ
2018-01-18,departamento,-34.552879,-58.47039399999999,180000.0,88.0,74.0,3.0,NUÑEZ
2018-01-18,departamento,-34.554109000000004,-58.459982,150475.0,,,1.0,NUÑEZ
2018-01-18,departamento,-34.554109000000004,-58.459982,162513.0,,,1.0,NUÑEZ
2018-01-18,departamento,-34.554109000000004,-58.459982,165220.0,,,1.0,NUÑEZ
2018-01-18,departamento,-34.554109000000004,-58.459982,180075.0,,,1.0,NUÑEZ
2018-01-18,departamento,-34.554109000000004,-58.459982,190928.0,,,1.0,NUÑEZ
2018-01-18,departamento,-34.5526184,-58.4600223,129000.0,35.0,33.0,1.0,NUÑEZ
2018-01-18,casa,-34.542632,-58.467473999999996,745000.0,342.0,342.0,7.0,NUÑEZ
2018-01-18,departamento,-34.542108,-58.46396,795000.0,270.0,216.0,5.0,NUÑEZ
2018-01-19,ph,-34.542773,-58.471216399999996,240000.0,122.0,96.0,3.0,NUÑEZ
2018-01-19,departamento,-34.548719,-58.4550664,,215.0,195.0,4.0,NUÑEZ
2018-01-19,departamento,-34.5485316,-58.45671970000001,1111111.0,179.0,179.0,5.0,NUÑEZ
2018-01-19,departamento,-34.540443100000005,-58.473772700000005,215000.0,45.0,42.0,2.0,NUÑEZ
2018-01-19,departamento,-34.540443100000005,-58.473772700000005,217000.0,48.0,44.0,2.0,NUÑEZ
2018-01-19,departamento,-34.538563399999994,-58.466483200000006,250000.0,62.0,56.0,3.0,NUÑEZ
2018-01-19,departamento,-34.539875200000004,-58.4643593,550000.0,263.0,263.0,4.0,NUÑEZ
2018-01-19,departamento,-34.5482229,-58.4558864,650000.0,200.0,188.0,5.0,NUÑEZ
2018-01-19,departamento,-34.5522068,-58.4657282,110000.0,37.0,37.0,1.0,NUÑEZ
2018-01-19,ph,-34.54993579999999,-58.4556336,435000.0,171.0,120.0,4.0,NUÑEZ
2018-01-19,departamento,-34.548211620500005,-58.459994996300004,135000.0,39.0,34.0,1.0,NUÑEZ
2018-01-19,departamento,-34.5401744,-58.464643599999995,285000.0,88.0,83.0,4.0,NUÑEZ
2018-01-20,departamento,-34.555811799999994,-58.4715303,200000.0,63.0,57.0,3.0,NUÑEZ
2018-01-20,ph,-34.5537602,-58.464369999999995,159000.0,71.0,63.0,3.0,NUÑEZ
2018-01-20,ph,-34.5537602,-58.464369999999995,159000.0,71.0,63.0,3.0,NUÑEZ
2018-01-20,ph,-34.5544345036,-58.4714870062,265000.0,150.0,70.0,3.0,NUÑEZ
2018-01-20,ph,-34.5544345036,-58.4714870062,265000.0,150.0,70.0,3.0,NUÑEZ
2018-01-20,ph,-34.5554159,-58.4708318,335000.0,,150.0,6.0,NUÑEZ
2018-01-20,casa,-34.5390186,-58.468860899999996,390000.0,200.0,140.0,4.0,NUÑEZ
2018-01-20,departamento,-34.5536392475,-58.459063014099996,220000.0,81.0,,3.0,NUÑEZ
2018-01-20,departamento,-34.5476834208,-58.462356766800006,95000.0,,35.0,,NUÑEZ
2018-01-20,departamento,-34.539573299999994,-58.465854500000006,147000.0,47.0,,2.0,NUÑEZ
2018-01-20,local,-34.5572115,-58.466133299999996,130000.0,27.0,27.0,1.0,NUÑEZ
2018-01-20,departamento,-34.5496622,-58.4673868,275000.0,,,4.0,NUÑEZ
2018-01-20,departamento,-34.5475243573,-58.4600071517,95000.0,28.0,28.0,2.0,NUÑEZ
2018-01-20,local,-34.5557164,-58.4641478,1500000.0,700.0,,,NUÑEZ
2018-01-20,departamento,-34.555811799999994,-58.4715303,200000.0,63.0,57.0,3.0,NUÑEZ
2018-01-20,departamento,-34.555811799999994,-58.4715303,200000.0,63.0,57.0,3.0,NUÑEZ
2018-01-23,departamento,-34.553903000000005,-58.462153,290000.0,116.0,95.0,4.0,NUÑEZ
2018-01-23,departamento,-34.550415,-58.465676,414492.32,161.0,161.0,5.0,NUÑEZ
2018-01-24,departamento,-34.5480966,-58.4557957,1700000.0,294.0,274.0,5.0,NUÑEZ
2018-01-24,departamento,-34.5485316,-58.45671970000001,,134.0,134.0,4.0,NUÑEZ
2018-01-25,departamento,-34.5432913883,-58.471057852799994,115000.0,28.0,26.0,1.0,NUÑEZ
2018-01-26,local,-34.5524773,-58.45763149999999,760000.0,248.0,248.0,8.0,NUÑEZ
2018-01-26,departamento,-34.5537656,-58.4581145,320000.0,91.0,82.0,4.0,NUÑEZ
2018-01-26,casa,-34.558807,-58.468805,435000.0,225.0,164.0,5.0,NUÑEZ
2018-01-28,departamento,-34.5543,-58.460428,270000.0,67.0,60.0,3.0,NUÑEZ
2018-01-28,departamento,-34.552448,-58.457694,389000.0,82.0,82.0,3.0,NUÑEZ
2018-01-29,ph,-34.5508774,-58.4653551,299000.0,280.0,130.0,5.0,NUÑEZ
2018-01-30,departamento,-34.557432,-58.4667657,209000.0,67.0,63.0,3.0,NUÑEZ
2018-01-30,casa,-34.5482472,-58.46445309999999,668000.0,,240.0,7.0,NUÑEZ
2018-01-30,departamento,-34.5364401,-58.4676771,350000.0,107.0,99.0,4.0,NUÑEZ
2018-01-30,departamento,-34.5548056,-58.4639228,205000.0,60.0,54.0,2.0,NUÑEZ
2018-01-30,departamento,-34.542750299999994,-58.46014520000001,219000.0,46.0,40.0,2.0,NUÑEZ
2018-01-31,departamento,-34.555394299999996,-58.4642603,125000.0,30.0,30.0,1.0,NUÑEZ
2018-01-31,departamento,-34.5503297,-58.4600434,232500.0,81.0,69.0,2.0,NUÑEZ
2018-01-31,departamento,-34.554210499999996,-58.4678499,185000.0,64.0,,3.0,NUÑEZ
2018-01-31,departamento,-34.554210499999996,-58.4678499,180000.0,56.0,47.0,,NUÑEZ
2018-01-31,departamento,-34.554210499999996,-58.4678499,160000.0,64.0,61.0,,NUÑEZ
2018-01-31,departamento,-34.554210499999996,-58.4678499,200000.0,64.0,61.0,,NUÑEZ
2018-01-31,casa,-34.544663,-58.46592389999999,700000.0,280.0,280.0,,NUÑEZ
2018-01-31,departamento,-34.5544714147,-58.4603928508,385000.0,145.0,135.0,4.0,NUÑEZ
2018-01-31,departamento,-34.55426099,-58.4626212823,255000.0,108.0,80.0,3.0,NUÑEZ
2018-01-31,departamento,-34.5534139818,-58.45987294729999,630000.0,187.0,187.0,5.0,NUÑEZ
2018-02-01,departamento,-34.542750299999994,-58.46014520000001,210000.0,65.0,61.0,3.0,NUÑEZ
2018-02-01,departamento,-34.5456102,-58.4692863,280000.0,90.0,80.0,3.0,NUÑEZ
2018-02-01,departamento,-34.555229,-58.465393000000006,170000.0,72.0,72.0,3.0,NUÑEZ
2018-02-01,departamento,-34.553499,-58.459701,168000.0,,47.0,3.0,NUÑEZ
2018-02-02,departamento,-34.548068900000004,-58.45578670000001,700000.0,144.0,,5.0,NUÑEZ
2018-02-02,departamento,-34.540443100000005,-58.473772700000005,220000.0,45.0,42.0,2.0,NUÑEZ
2018-02-02,departamento,-34.536091799999994,-58.4672012,240000.0,80.0,72.0,3.0,NUÑEZ
2018-02-03,departamento,-34.537943,-58.46700500000001,200000.0,62.0,53.0,3.0,NUÑEZ
2018-02-03,departamento,-34.537943,-58.46700500000001,200000.0,62.0,53.0,3.0,NUÑEZ
2018-02-03,departamento,-34.537943,-58.46700500000001,400000.0,165.0,93.0,3.0,NUÑEZ
2018-02-03,departamento,-34.536091799999994,-58.4672012,240000.0,80.0,72.0,3.0,NUÑEZ
2018-02-03,departamento,-34.5393446,-58.4737103,240000.0,79.0,73.0,3.0,NUÑEZ
2018-02-03,departamento,-34.5571893232,-58.4687282688,320000.0,102.0,88.0,4.0,NUÑEZ
2018-02-06,departamento,-34.5432969,-58.46141,380000.0,82.0,74.0,2.0,NUÑEZ
2018-02-06,departamento,-34.54396989999999,-58.47030920000001,76500.0,27.0,27.0,,NUÑEZ
2018-02-09,departamento,-34.55334091,-58.46436691,295000.0,88.0,88.0,3.0,NUÑEZ
2018-02-09,departamento,-34.541756400000004,-58.4632139,790000.0,128.0,122.0,4.0,NUÑEZ
2018-02-09,departamento,-34.542750299999994,-58.46014520000001,255000.0,81.0,78.0,4.0,NUÑEZ
2018-02-09,departamento,-34.5448867,-58.4607799,165000.0,42.0,40.0,2.0,NUÑEZ
2018-02-10,departamento,-34.5496622,-58.4673868,265000.0,69.0,67.0,3.0,NUÑEZ
2018-02-12,departamento,-34.542851,-58.471835,189000.0,75.0,75.0,4.0,NUÑEZ
2018-02-14,departamento,-34.540443100000005,-58.473772700000005,213500.0,48.0,44.0,2.0,NUÑEZ
2018-02-14,departamento,-34.5546472,-58.4641999,215000.0,54.0,52.0,2.0,NUÑEZ
2018-02-15,departamento,-34.544371999999996,-58.461256999999996,398000.0,,100.0,4.0,NUÑEZ
2018-02-16,departamento,-34.5509927,-58.456794099999996,350000.0,96.0,89.0,3.0,NUÑEZ
2018-02-16,departamento,-34.548016499999996,-58.466106200000006,495000.0,125.0,115.0,4.0,NUÑEZ
2018-02-16,departamento,-34.542750299999994,-58.46014520000001,,129.0,112.0,3.0,NUÑEZ
2018-02-16,departamento,-34.5558497,-58.465946900000006,379000.0,138.0,96.0,3.0,NUÑEZ
2018-02-16,departamento,-34.5426830883,-58.4710519466,240000.0,79.0,65.0,3.0,NUÑEZ
2018-02-16,departamento,-34.5426830883,-58.4710519466,240000.0,79.0,65.0,3.0,NUÑEZ
2018-02-16,departamento,-34.546440600000004,-58.4637429,205000.0,66.0,,4.0,NUÑEZ
2018-02-18,departamento,-34.5457433,-58.4590301,,275.0,238.0,5.0,NUÑEZ
2018-02-19,departamento,-34.542750299999994,-58.46014520000001,155000.0,53.0,51.0,3.0,NUÑEZ
2018-02-20,departamento,-34.54597473,-58.46106339,258900.0,87.0,78.0,3.0,NUÑEZ
2018-02-20,departamento,-34.5524826,-58.46436310000001,90000.0,30.0,30.0,,NUÑEZ
2018-02-20,departamento,-34.54481125,-58.45981598,419000.0,96.0,89.0,3.0,NUÑEZ
2018-02-20,ph,-34.5577641,-58.4697654,130000.0,70.0,70.0,3.0,NUÑEZ
2018-02-20,ph,-34.5577641,-58.4697654,130000.0,70.0,70.0,3.0,NUÑEZ
2018-02-20,departamento,-34.537166,-58.467912,145000.0,48.0,47.0,3.0,NUÑEZ
2018-02-21,departamento,-34.539317,-58.46591899999999,142000.0,47.0,43.0,2.0,NUÑEZ
2018-02-21,departamento,-34.554869000000004,-58.467335999999996,105000.0,38.0,33.0,1.0,NUÑEZ
2018-02-21,casa,-34.55087879999999,-58.460373700000005,590000.0,,350.0,,NUÑEZ
2018-02-21,departamento,-34.542750299999994,-58.46014520000001,1111111.0,160.0,160.0,4.0,NUÑEZ
2018-02-21,departamento,-34.542750299999994,-58.46014520000001,1111111.0,295.0,295.0,5.0,NUÑEZ
2018-02-21,departamento,-34.542750299999994,-58.46014520000001,1111111.0,210.0,210.0,4.0,NUÑEZ
2018-02-21,departamento,-34.536091799999994,-58.4672012,240000.0,72.0,72.0,3.0,NUÑEZ
2018-02-22,departamento,-34.5516751,-58.4595446,115000.0,40.0,40.0,3.0,NUÑEZ
2018-02-22,departamento,-34.5480966,-58.4557957,1700000.0,294.0,274.0,4.0,NUÑEZ
2018-02-22,departamento,-34.5480966,-58.4557957,1700000.0,294.0,274.0,4.0,NUÑEZ
2018-02-22,departamento,-34.5479292,-58.462367900000004,225000.0,65.0,58.0,2.0,NUÑEZ
2018-02-22,local,-34.551722999999996,-58.465655000000005,1150000.0,110.0,110.0,,NUÑEZ
2018-02-22,casa,-34.543033,-58.468805,640000.0,200.0,200.0,6.0,NUÑEZ
2018-02-23,departamento,-34.5457433,-58.4590301,,298.0,238.0,5.0,NUÑEZ
2018-02-23,departamento,-34.5457433,-58.4590301,,126.0,120.0,3.0,NUÑEZ
2018-02-23,departamento,-34.542750299999994,-58.46014520000001,,298.0,238.0,5.0,NUÑEZ
2018-02-23,departamento,-34.5457433,-58.4590301,1330000.0,195.0,174.0,4.0,NUÑEZ
2018-02-23,departamento,-34.550318,-58.467771,360000.0,100.0,81.0,3.0,NUÑEZ
2018-02-24,departamento,-34.542750299999994,-58.46014520000001,172000.0,47.0,47.0,1.0,NUÑEZ
2018-02-24,departamento,-34.553247999999996,-58.462215,188000.0,,46.0,2.0,NUÑEZ
2018-02-24,departamento,-34.5534614,-58.461416299999996,140000.0,50.0,50.0,3.0,NUÑEZ
2018-02-25,departamento,-34.544729700000005,-58.459784899999995,310000.0,65.0,60.0,3.0,NUÑEZ
2018-02-25,departamento,-34.5516751,-58.4595446,132000.0,41.0,41.0,2.0,NUÑEZ
2018-02-25,departamento,-34.5512399,-58.4601186,135000.0,42.0,42.0,2.0,NUÑEZ
2018-02-25,departamento,-34.5494974,-58.4541603,343000.0,80.0,74.0,3.0,NUÑEZ
2018-02-26,departamento,-34.553826,-58.463944,135000.0,45.0,40.0,2.0,NUÑEZ
2018-02-27,departamento,-34.553288,-58.467813,185000.0,,65.0,4.0,NUÑEZ
2018-02-28,departamento,-34.5398773,-58.472930000000005,310000.0,95.0,70.0,3.0,NUÑEZ
2018-02-28,departamento,-34.5479016,-58.459704599999995,135000.0,58.0,29.0,1.0,NUÑEZ
2018-02-28,departamento,-34.540443100000005,-58.473772700000005,214000.0,48.0,44.0,2.0,NUÑEZ
2018-02-28,departamento,-34.542750299999994,-58.46014520000001,,90.0,90.0,3.0,NUÑEZ
2018-02-28,departamento,-34.554833200000004,-58.4612959,175000.0,59.0,59.0,3.0,NUÑEZ
2018-02-28,departamento,-34.536187299999995,-58.46749989999999,240000.0,80.0,72.0,3.0,NUÑEZ
2018-02-28,casa,-34.545499,-58.4689619,340000.0,205.0,125.0,4.0,NUÑEZ
2018-02-28,casa,-34.545499,-58.4689619,340000.0,205.0,125.0,4.0,NUÑEZ
2018-03-01,departamento,-34.541993,-58.464025,435000.0,139.0,87.0,3.0,NUÑEZ
2018-03-01,departamento,-34.555082399999996,-58.4614162,130000.0,,48.0,2.0,NUÑEZ
2018-03-02,departamento,-34.548971,-58.46605400000001,180000.0,60.0,60.0,2.0,NUÑEZ
2018-03-02,departamento,-34.556000299999994,-58.4647079,220000.0,58.0,55.0,,NUÑEZ
2018-03-03,departamento,-34.54924929999999,-58.463031900000004,85000.0,34.0,34.0,2.0,NUÑEZ
2018-03-03,departamento,-34.54779434,-58.46094131,118000.0,46.0,32.0,1.0,NUÑEZ
2018-03-03,departamento,-34.55441879999999,-58.4675029,104000.0,36.0,32.0,1.0,NUÑEZ
2018-03-03,departamento,-34.55441879999999,-58.4675029,113000.0,36.0,32.0,1.0,NUÑEZ
2018-03-03,departamento,-34.5485316,-58.45671970000001,565000.0,100.0,100.0,3.0,NUÑEZ
2018-03-03,departamento,-34.5517734529,-58.4554646804,150000.0,48.0,45.0,1.0,NUÑEZ
2018-03-03,departamento,-34.542750299999994,-58.46014520000001,380000.0,126.0,113.0,4.0,NUÑEZ
2018-03-03,departamento,-34.5439622,-58.4607174,980000.0,180.0,160.0,4.0,NUÑEZ
2018-03-04,departamento,-34.557359000000005,-58.465011,185000.0,,45.0,2.0,NUÑEZ
2018-03-04,departamento,-34.543732,-58.461835,143000.0,39.0,39.0,2.0,NUÑEZ
2018-03-06,casa,-34.5475891,-58.46122,1100000.0,855.0,560.0,,NUÑEZ
2018-03-06,local,-34.5521925,-58.4683456,130000.0,36.0,36.0,,NUÑEZ
2018-03-08,ph,-34.5433637369,-58.4669566238,270000.0,81.0,81.0,,NUÑEZ
2018-03-08,ph,-34.544621299999996,-58.4685394,220000.0,123.0,63.0,2.0,NUÑEZ
2018-03-08,departamento,-34.5539553,-58.4672179,152000.0,52.0,52.0,3.0,NUÑEZ
2018-03-08,departamento,-34.5506064,-58.4632932,300000.0,87.0,87.0,3.0,NUÑEZ
2018-03-08,casa,-34.5375211,-58.468785600000004,740000.0,270.0,300.0,,NUÑEZ
2018-03-08,casa,-34.5393446,-58.4737103,298000.0,,104.0,,NUÑEZ
2018-03-08,departamento,-34.553255,-58.464847,225000.0,,73.0,4.0,NUÑEZ
2018-03-08,departamento,-34.552640514000004,-58.4569714263,850000.0,140.0,140.0,4.0,NUÑEZ
2018-03-08,departamento,-34.552585845100005,-58.4569092209,850000.0,140.0,140.0,4.0,NUÑEZ
2018-03-09,departamento,-34.5519275594,-58.461217188,240000.0,83.0,50.0,3.0,NUÑEZ
2018-03-09,departamento,-34.5485316,-58.45671970000001,,100.0,100.0,3.0,NUÑEZ
2018-03-09,departamento,-34.540188,-58.4730805,332000.0,73.0,68.0,3.0,NUÑEZ
2018-03-09,departamento,-34.552135799999995,-58.46539820000001,185000.0,83.0,72.0,4.0,NUÑEZ
2018-03-10,departamento,-34.5502144884,-58.4675879657,130000.0,36.0,32.0,1.0,NUÑEZ
2018-03-10,departamento,-34.547904850500004,-58.458666430200005,1100000.0,234.0,134.0,4.0,NUÑEZ
2018-03-10,departamento,-34.5530083,-58.457527600000006,390000.0,73.0,64.0,3.0,NUÑEZ
2018-03-10,departamento,-34.5384419,-58.465346999999994,550000.0,120.0,120.0,5.0,NUÑEZ
2018-03-10,departamento,-34.5538914,-58.46557190000001,144000.0,38.0,35.0,1.0,NUÑEZ
2018-03-10,departamento,-34.5401081,-58.4645069,485000.0,220.0,180.0,,NUÑEZ
2018-03-10,ph,-34.548231,-58.456889000000004,535000.0,231.0,202.0,4.0,NUÑEZ
2018-03-10,departamento,-34.549951,-58.464738,199000.0,81.0,60.0,3.0,NUÑEZ
